text,label
The xx (at @AsiaWorldExpoHk in Chek Lap Kok) https://t.co/X6BAgONwQm,0
"#FacebookZero is here. After years of declining single-digit organic reach, publishers will need to double-down on… https://t.co/BSjMOnXXRY",0
@xBrieBatx We got kicked out by the city (fault of the owner not us) and had to stay with my friend for a week until we moved on Saturday,0
"@barefootboomer I’m guessing Trump wants to see tanks and armor, aircraft and MLRS going down Pennsylvania Ave. I c… https://t.co/heefv4wxpp",0
@hm_custserv Hey thanks very much would any stores in limerick have them in stock?,0
"So ladies, #ncis was good?? @sandbar17 @smackalalala @CruisinSoozan",0
@myekay i’m done with you and your mess,0
@krakenfx I'm about to pull everything off your exchange. Your lag is costing me money!! and now I get nothing but host errors!,0
Kind of surprised no one knew The Weather Channel for Final Jeopardy. #Jeopardy @Jeopardy,0
@Darron_Turner anychance you can confirm this is from Bills Winston million car? Building a model and want it spot… https://t.co/HFNYRivKqM,0
@greateranglia Ok thanks...,0
Also including 3 dimensional speculative execution paths in all directions that will be abused and exploited for th… https://t.co/QDXXOZOU3B,0
Nathaniel Rateliff and the Meat Sweats #MakeABandLessInteresting,0
I just upgraded to gold in my DYM plan and its great. I sure hope @DownloadYM retweets me.,0
"@Dropbox I have. But still, a native function could come in handy :) Thanks.",0
@McDonalds Imma call you tomorrow to see if y'all came to your senses about my chicken strips!,0
@ThreeUKSupport I can call and txt fine.i have been here last 8 days and about 5 weeks out of last 8,0
"@JoePeshRadio The Sandlot!! Should say the title of my life's biography, since that's what everyone calls me small… https://t.co/rfpzii2B9j",0
I received $5.25 PayPal. #instagc #free #cash https://t.co/GdEc2NN4tD,0
@PearlJam October 2014 at Joe Lewis Arena in Detroit. I had an incredible seat. The performance was perfection. I g… https://t.co/RMghwBRdlO,0
"@AdamSchefter The game isn’t over, bud. Do you not understand the sport?",0
@TamaraLChambers I think we should all watch Elf this weekend. It's it the spirit of the month and it will make sli… https://t.co/rNTn4L3wRB,0
Bathroom selfie in my Leviathan shirt from blackcraftcult ➖➖➖➖➖➖➖➖➖➖➖➖➖➖ #selfie #stretchedears… https://t.co/jvnMrE6zCi,0
@MicrosoftHelps Yes I am what can I do???,0
At my niece football �� game https://t.co/gIOVpNl97f,0
"Y’all.. if Beth would have been in this room when this went down, good Lawd. She would have shut the therapist up a… https://t.co/G520t2jmOP",0
@Delta it goes from balitmore to Florida and then the Dominican Republic,0
Book Now And Save!! - https://t.co/6TjdKK3Isf,0
"I kno I say this a lot, but I think I’m going to have to come off fb. All this politics giving me anxiety before Boards. No bueno ��",0
"What a ""Rush""!!! https://t.co/3APTgpquXp via @youtube",0
@Karnythia Gotta keep his strength up.,0
@SleekMakeUP Love it!,0
@SouthwestAir I would like to confirm I have a reservation for my cat.,0
@Google not sure if @RobertDowneyJr would be ok with this????? https://t.co/NWh9IZBx8Q,0
@LianaEnright Who did you fly with? I’m just curious cuz we came to Florida yesterday through AA and it was one of… https://t.co/4PYsYwmpzA,0
@GEICO thanks for your help today. I got goin' with Geico. Don't use that line publicly like I just did.,0
#NeologismOfTheDay Smorgasmbord (n). Early morning sex involving a variety of different positions or experiences.,0
@edmundmcmillen There’s a very bad bug with electronics Zero or Jacobs ladder that causes random self-damage while shootin… https://t.co/nZtvNn9Fbc,0
@panerabread Reply tweet. Here as in Colorado.,0
"David with the Head of Goliath - Guido Cagnacci (Italian, 1601 - 1663) — Google Arts &amp; Culture / ME https://t.co/F5i9esgzKZ",0
"I loved our date night, planning on having alot more �� @almaarielle",0
4 of 5 stars to Doctor Sleep by Stephen King https://t.co/5MeankxJHK,0
New England vs Everybody... #Patriots,0
@mrsmoats52 I sure hope he re-ups. @thebody52 was a true Steeler! A true Player and a true Gentleman. Thank yo… https://t.co/pcMGx9Fup0,0
"@BurberryService okay... but if i buy these online, would u plz provide recommendations of my size. Burberry m size coat suits me, btw. thx",0
@jecoycoy i know... :( this bad for work :(,0
@psouhrada @washingtonpost I'd like Roy Moore's pony.,0
@AdobeCare Yes! Updated!,0
@SCI_Official I thank him for what he was able to capture for us! Thanks Kyle love ya! @KyleOnKeys,0
"@Koalaify_ done, but it's fake",0
