text,label
"I’m training to be the #LastFanStanding during today’s big game, and win a Mercedes-AMG! Check it out at… https://t.co/La3N5anuco",0
Ppphotdeals,0
"@Superdry_Care found a jacket online but want to check if it's available today in your stratford store, could you help?",0
Just entered to win a Wardrobe Upgrade from @dudeshopping and @MizzenAndMain! https://t.co/97mVROadiN,0
@Ryan_McCrystal He played a snap.,0
"That’s a terrible call, ref. That was shoulder to shoulder. #DETvsTB #bullshit #badcall #terrible",0
If The Killers and Panic are playing at Plymouth just know I'm probably there. 8/10 times probably me,0
@mrsmoats52 I sure hope he re-ups. @thebody52 was a true Steeler! A true Player and a true Gentleman. Thank yo… https://t.co/pcMGx9Fup0,0
@RyanLennoxk9 @PascoSheriff @LivePdFans @OfficialLivePD @Aschuering13 Good looking dog I miss mine he was A great p… https://t.co/Taur4XhtG4,0
I honestly can’t wait to fal in love and have my SO buy me signed copies of my favorite books. Like that’s the dream...,0
"@Square @jack congratulations on launching square in the UK, would like to discuss options on moving our merchant accounts to you.",0
I just gave 5 stars to Nancy at @neimanmarcus for the great service I received!,0
Wow... don't mess with that kid https://t.co/k7bWaj9eC2,0
"@tiarachel91 @KendallPatrice I agree with Kendall to be nice, which Kendall exuded but Krystal needs to set herself… https://t.co/UCr3ZBn6k2",0
@blackanddecker Thank you very much. http://t.co/Amd1lUH7x1,0
@DjRed_ScrewedUp bruh you gon do the whole new Big K.R.I.T. album? It would be dope if you did,0
@HMRCcustomers Thanks! When does this change as I thought it had been phased out?,0
@Burberry trying to order some rain boots I wear a 7.5 in US what size would I be in your boots do they run small or true to size?,0
@ChuckRoss33 Yes! Statistics show racial tendancies. #StructuredSentencing should minimize but doesn’t change environment,0
"a baby. a freaking EIGHT MONTH OLD BABY. do you think she was asking for it too, just like the rest of the rape a… https://t.co/cT9525Yh6N",0
@AlfaRomeoCares Does the #Giulia come with a compact/fullsize spare? I know the Quadrifoglio has a tire repair kit.,0
@AJAXCX MMMMMMM real soon��,0
UTMB has developed a weight loss drug that shrinks fat and lowers cholesterol without suppressing appetite. Learn m… https://t.co/xojDnUzDL8,0
@HMRCcustomers good morning do we need to include outside scope items in boxes 6 and 7 of vat return. Thank you,0
Look at those crazy eyes. https://t.co/Ro6DqdwyMq,0
@UbisoftSupport Is update more than 20GB?,0
"@McDonalds Tried app order w/app coupon, Apple Pay and curbside pickup. Very pleased. 4 minute wait was much faster than long drivethru.",0
"Thanksgiving, Black Friday hours for Kohl's, Target, JC Penney, Macy's and more https://t.co/HXsM5Mi4bv",0
How do i view delivery feedback ?@Uber_Support,0
@AirAsiaSupport Please check your message.,0
@BestBuySupport This happened at Acworth GA store.,0
@greateranglia You too and thank you again,0
@bactive2day @Lesher_MS @mmoeller_co @PickleballUSA How have I never done this.....love it!,0
@ThreeUKSupport Thanks Three. Does the data passport work in Grenada,0
@ASavageNation Loved the book! Couldn't put it down. How long will we have to wait until you write the sequel? T… https://t.co/kNiI55AORe,0
Yay! Thanks to @pinchme I'm a #HAPPYPINCHER https://t.co/mVhKBy6SEr,0
"@SouthwestAir @gilbertgacilan Hey SW, what route are your new 737 MAX 8's flying now? Havent seen any yet? Ty",0
@aggressivesarah Lol Don't distract the public from the questions that really matter,0
@iusuallydont I love it! Best character ever to step onto television,0
@urfav18_ Mrs.barnes is a good teacher,0
@AskPlayStation No luck with PC or Phone.,0
�� With a Huge Moscow Mule Mug. https://t.co/EFrRW5387l,0
3 people followed me and one person unfollowed me // automatically checked by https://t.co/X3DkvMvknH,0
"I'm one step closer to winning $5.00 cash! &amp; $1,000 from @TopCashBackUSA #Giveaway https://t.co/otkf4I7HUE",0
I'm booked july 31st through august 3 for that racist bastard tommy hilfiger. I need a place to stay in charlotte. What's up north Carolina?,0
@NBASTORE @NBASTORESupport when will the black celtics jersey be available for purchase?,0
