text,label
@DailyDresses I actually really like this color :o,0
@revampedlyfe lets hang out then,0
there are different realms of nsfw twitter and this is the deepest most notorious of them all,0
@NBASTORESupport Thanks!,0
@Superdry_Care Thank you for resolving my issue promptly #goodcustomerservice,0
I just Shake my head and laugh because I know . He really has a mental problem.,0
@greavespg @nationalgridus did they have any info? It's eeerie outside!,0
@Experian_US Nininnni,0
@OnePlus_IN when will u announce the giveaway winner,0
"@UPS @UPSHelp , Hi is they any delays in Koeln,Germany due to weather?",0
"I entered a giveaway for a chance to win ""The Bond Bordeux Leather Ankle Boot size 6..."" by Gusto Leather. https://t.co/AS43NbI4mZ #giveaway",0
@SamsungSupport I wasn't sure which account to @ Rod :( Afraid it's just feedback about a function that doesn't exist in S Health.,0
@hitRECordJoe Dwight McAlister III. D Mac for short.,0
sucks to be a CSU Ram,0
@mikofLohr Micropenis?,0
@SEPTA_SOCIAL Airport Line,0
@PaperFury Lolz this is too funny but all too true!��,0
@ksnyder23s Awww did she at least match? She’s getting way too big!,0
"Tell us about your goodness-filled GoGoWeen treats, activities, and decorations. #GoGosqueeZsquad #sponsored https://t.co/nU0moKv5VO",0
Kind of surprised no one knew The Weather Channel for Final Jeopardy. #Jeopardy @Jeopardy,0
@215_76 @sixers @KingJames Trying to stir up more trouble on Twitter? lol,0
@VodafoneIN I don't have balance so call me 8384052361 plz,0
@comcastcares I can validate all the information. Just right here on Twitter via reply?,0
@greateranglia custard cream but would have been Gypsy Creams if still made,0
gene belcher doing performance art of my life https://t.co/TYqwOStjHl,0
@RexTrillerson @AwesomeHaircut @TheOnion There is no struggle. There is only do or not do ��,0
"@BootsHelp hi I accidentally ordered two of an item I only meant to order one of, Can I cancel part of this order? Thanks!",0
@QVC you need to let your customers use the Direct Express Card using the payment method for purchasing merchandise… https://t.co/JjYvwZS69d,0
Very good service in your Leeds branch today thank you @BootsUK :-),0
@Atomicmerkin This is true.,0
honestly terrified of what the future has in store,0
I just gave 5 stars to Celestine at @neimanmarcus for the great service I received!,0
@GHardstark @GiffordCats ���� i'd love to adopt one!,0
"The emo believers wishy washy surrender to a higher power counts, but is not the same quality as a being who thinks… https://t.co/5ulzobGNGw",0
How do I claim NHS discount on my room booking? @HolidayInn,0
Yes get that win #yepyepyep https://t.co/B6wHj48RZn,0
@oneplus can't be used on @Verizon correct?,0
@Moto_Support Ive mailed you,0
"@StateFarm Watkinsville, GA Agent and UGA superfan featured in this article @CFBPlayoff @UGAAthletics https://t.co/GWj8DvgTek",0
"@sho_help hello, i have the uverse 300 package that includes showtime, shouldn't i have access to showtimeanytime or no?",0
@OnePlus_IN How do I get in touch with OnePlus regarding sponsorship for a college fest?,0
@PostSports @romanstubbs Always put a man on the ball. Especially when you have a 7 footer!,0
during the hardest time in my life I managed to shore up all my own emotions in order to find the strength to bolst… https://t.co/GhUChASyCP,0
#WPMOYChallenge + Olsen,0
Retweeted Daniel Goddard (@DanielGoddard): #CanesChallenge isn’t just about getting the body back in shape but... https://t.co/I4VD3aSlST,0
Let's go eat McDonald's @wubsum,0
"@rochelletoro It's Jackson Hole, Wyoming!",0
@pistolsguys He freaking stops running to make sure he has the ball!!!!,0
@TeamTurboTax At least that's what I got when I called.,0
@Zookeeper_Sam @LordanArts i can’t get enough! i love that it raises awareness/is informative,0
"@USDOT @LarryHogan @GovernorVA @wmata There's no excuse for terrible service, care &amp; lack of customer safety #WMATA… https://t.co/bgIxWWYrtL",0
"@MicrosoftHelps Win 10 Pro, Version 1709, OS Build 16299.15",0
@NBASTORESupport  any idea what time the actual store opens?,0
@BestBuySupport A Samsung Galaxy S5 battery. Do they sale them.,0
@TommyHilfiger Bought a belt in store in Vienna. Need to change it. But live in Germany. Leaving now. How do we proceed? Store has closed.,0
It smells overwhelmingly like peppermint. https://t.co/F4rSLT9avB,0
"@British_Airways Hi Liz, no, I just took it as allocated.",0
@AbsolutLIBRA I agree!,0
@ZARA_Care hi looking for an update on an order. Are you able to help?,0
@xychelsea why do you still support the military?,0
@tihanaha Old people do everything early,0
@creadymclingais @csydelko That ed Hardy “style?”,0
@Emilymay_33 Isn’t that the pot calling the kettle black��,0
@EE Thank you for your prompt reply!,0
Just had fantastic customer service from @GEICO - Cameron in claims was so helpful and understanding #TheRealMVP #geico,0
"@KenyaPower_Care ACCOUNT NO:37968132, Current meter reading 8083",0
@Burberry yall got that post-Christmas sell this year?,0
@HMRCcustomers Thanks! When does this change as I thought it had been phased out?,0
@BestBuySupport This happened at Acworth GA store.,0
@EmilyKumlien #IDoubtIt #Blessed #GiveUsDecemberMadness #BiggerPlayoff,0
@njmartin5225 @GrownAssMidget @TheCWW I've seen this before. It's too funny! ����,0
@mnicolerussell You can do it!!!!,0
"@Superdry_Care This one, in any colour but black in a medium! https://t.co/ds0oiN3mFE",0
LOVE all the red in the Victoria Secret Fashion Show ❣️❣️,0
@comcastcares is gigabit available in 23139?,0
It’s funny seeing what friends invite me out now. Just because I have a child doesn’t mean I can’t go out. But you guys keep doing you����,0
"@NYTsupport Just talked to Liam, a resolution expert. Problem solved - he was great. Thks.",0
When I can’t sleep I just watch random videos on Facebook. The other night I was watching how to cut a mango. I don… https://t.co/FtmeZPP9HE,0
"Can’t say I understand the deal or the hype with this bts outcast game, but I give props to the creator for capturi… https://t.co/Jsmh3TMmhm",0
@JonAcuff @Culligan27 He had burns on all 4 feet and ears. He was taken to a wildlife center. Got fixed up and was… https://t.co/V0QCIhvuc7,0
@roccopalmo @nunblogger Jeff City is getting a wonderful shepherd,0
@Kaepernick7 Happy Birthday ��������and thank you for your courage and for being a positive role model for our children.,0
@free__samples_ I love all my fans,0
@Island_Ratz Self deception is the Original Sin you can commit and be responsible for against your own good. https://t.co/7qmfGztb9G,0
@HeathFeathASMR @YouTube That's weak,0
@WholeFoods Okay! Thanks for your help!! :),0
Started 2018 off by being an idiot so at least I'm keeping that consistent,0
"Bitcoin, Bitcoin, Bitcoin! You've heard about it, you may even have some! Here's how you can 6-7x your beloved... https://t.co/x5CvWF3Hku",0
@Demjellyrollz Can you link me the post you're speaking of?,0
Anyone having issues with their #Giulia @AlfaRomeoCareUK @AlfaRomeoUSA #Alfaromeo if you are I would be interested 2 know #caranddriver,0
WOW! God shares wonderful ideas with His Chosen to share with the world Amazing future surgery with hope for millio… https://t.co/Kq66fjMLtr,0
@MarkBozantMusic I actually like Grow Up (it could use a cool Theology Teacher somewhere in the lyrics��),0
@Lenovo_in @LenovoSupport I have a lenovo BT speaker - BT500. needs repairing. help me with the service center details in Hyderabad.,0
now i can watch people pick their nose in their cars at red lights,0
@celesteedivine aw thank you!!❣️,0
"@XboxSupport No, see screenshot. It's the app. I got it straight off the playstore on Android.",0
one person followed me // automatically checked by https://t.co/S0xkb1HNIM,0
@ForrestWestfall hahaha booo ����,0
@mimillouise Funny movies are also the best bc takes your mind off things and laugh ��,0
